Company,count,share_pct
"Access Credit Management, Inc.",39,0.0003479133096377607
Ygrene Energy Fund Inc.,39,0.0003479133096377607
Dividend Finance Inc.,39,0.0003479133096377607
HoldCo LLC,39,0.0003479133096377607
"Affiliated Collection Services, LLC",39,0.0003479133096377607
CALCON MUTUAL MORTGAGE LLC DBA ONETRUST HOME LOANS,39,0.0003479133096377607
"Rickart Collection Systems, Inc.",39,0.0003479133096377607
"Healthcare Management, LLC",39,0.0003479133096377607
"Butler and Associates, PA",39,0.0003479133096377607
"MortgagePros, LLC",39,0.0003479133096377607
Goldcar Lending Inc.,39,0.0003479133096377607
"Global Asset Agency, Inc.",38,0.00033899245554448477
Immediate Credit Recovery,38,0.00033899245554448477
"MSCB, Inc.",38,0.00033899245554448477
Mendelson Law Firm,38,0.00033899245554448477
"INTERCONTINENTAL EXCHANGE, INC.",38,0.00033899245554448477
Kentucky Housing Corporation,38,0.00033899245554448477
Recuvery LLC,38,0.00033899245554448477
Law Offices of Timothy M. Sullivan,38,0.00033899245554448477
"AR Resources, Inc. (FL)",38,0.00033899245554448477
Jana Ferrell & Associates LLC,38,0.00033899245554448477
Plastiq Inc.,38,0.00033899245554448477
"Muskegon Car Credit, Inc.",37,0.00033007160145120886
Reliant Financial Corporation,37,0.00033007160145120886
"Lil' Wave Financial, Inc.",37,0.00033007160145120886
"Concorde Auto Management, LLC  DBA  Concorde Auto Acceptance",37,0.00033007160145120886
"Oasis Legal Finance Holding Company, LLC",37,0.00033007160145120886
"Pinnacle Credit Services, LLC",37,0.00033007160145120886
"FCC Finance, LLC",37,0.00033007160145120886
"Heartland Resolution Group, LLC",37,0.00033007160145120886
"The LGM Co., Inc.",37,0.00033007160145120886
Reach Financial LLC,37,0.00033007160145120886
"Oquirrh Mountain Law Group, P.C.",37,0.00033007160145120886
"Insikt, Inc.",37,0.00033007160145120886
Benworth Capital Partners LLC,37,0.00033007160145120886
Midwest Acceptance Corp.,37,0.00033007160145120886
"STATE BANKSHARES, INC.",37,0.00033007160145120886
"WATERMARK CAPITAL, INC.",37,0.00033007160145120886
Account Management Resources,36,0.00032115074735793295
RUOFF MORTGAGE,36,0.00032115074735793295
"Consumer Legal Group, P.C.",36,0.00032115074735793295
"Collection Service Center, Inc.",36,0.00032115074735793295
"AMALGAMATED TOKEN SERVICES, INC.",36,0.00032115074735793295
"Stevens Business Service, Inc.",36,0.00032115074735793295
"Midwest Credit & Collection, Inc.",36,0.00032115074735793295
JUSTICE FINANCE COMPANY,36,0.00032115074735793295
Partners Financial Services Inc,36,0.00032115074735793295
Markoff Law LLC,36,0.00032115074735793295
Allegiant Capital Recovery LLC,36,0.00032115074735793295
Perfection Collection,36,0.00032115074735793295
Capital Collection Management LLC,36,0.00032115074735793295
"Point Digital Finance, Inc.",36,0.00032115074735793295
ClearPath Lending,36,0.00032115074735793295
GRANDVIEW FINANCIAL SERVICES INC.,36,0.00032115074735793295
Robinson & Hoover,36,0.00032115074735793295
"KILOWATT FINANCIAL, LLC, A SPRUCE FINANCE COMPANY",36,0.00032115074735793295
Credit Wise Recovery Solution LLC,35,0.00031222989326465703
BANCFIRST CORPORATION,35,0.00031222989326465703
"Clasp Group, Inc.",35,0.00031222989326465703
OKX INC.,35,0.00031222989326465703
"BWW Law Group, LLC",35,0.00031222989326465703
"CBM Services, Inc.",35,0.00031222989326465703
"Atlantic Collection Agency, Inc.",35,0.00031222989326465703
"Crescent City Credit Recovery, Inc.",35,0.00031222989326465703
WEALTHFRONT CORPORATION,35,0.00031222989326465703
"Machol & Johannes, LLC",35,0.00031222989326465703
"TAYLOR MORRISON HOME FUNDING, INC.",35,0.00031222989326465703
"Snap Recovery, Inc.",35,0.00031222989326465703
"Creditor's Collection Service, Inc.",35,0.00031222989326465703
Helbing Law Group,35,0.00031222989326465703
"Easy Finance, LLC",35,0.00031222989326465703
STOCKTON MORTGAGE,35,0.00031222989326465703
Everi Payments Inc.,35,0.00031222989326465703
eMortgage Funding LLC,35,0.00031222989326465703
Bureau of Accounts Control,35,0.00031222989326465703
"A-1 Premium Acceptance, Inc.",35,0.00031222989326465703
Worth Finance Corporation,35,0.00031222989326465703
Rodenburg LLP,35,0.00031222989326465703
HOMESTAR FINANCIAL CORPORATION,35,0.00031222989326465703
Advantage Financial Service LLC (Idaho),34,0.0003033090391713811
"Madison Auto, LLC",34,0.0003033090391713811
STATE BANK OF INDIA - NEW YORK BRANCH,34,0.0003033090391713811
Cheadle Law Firm,34,0.0003033090391713811
EA Holdings Corp.,34,0.0003033090391713811
Community Cash Management Corp.,34,0.0003033090391713811
"Credit Bureau of Jamestown, Inc.",34,0.0003033090391713811
"Accounts Management, Inc",34,0.0003033090391713811
"Clear Recovery, Inc.",34,0.0003033090391713811
Arete Financial Group,34,0.0003033090391713811
"Cash Time Title Loans, Inc.",34,0.0003033090391713811
"The Law Offices of Kenosian & Miele, LLP",34,0.0003033090391713811
National Financial LLC,34,0.0003033090391713811
Red Target LLC,34,0.0003033090391713811
"SandP Solutions, Inc.",34,0.0003033090391713811
"Fleet Financial, Inc.",34,0.0003033090391713811
"JP RECOVERY SERVICES, INC.",34,0.0003033090391713811
"Genesys National Recovery, Inc.",33,0.0002943881850781052
"O&L LAW GROUP, P.L.",33,0.0002943881850781052
"Med-1 Solutions, LLC",33,0.0002943881850781052
Titan Revenue Solutions,33,0.0002943881850781052
"Auto Advantage Finance, LLC",33,0.0002943881850781052
Trust Financial LLC,33,0.0002943881850781052
"E-Backgroundchecks.com, Inc.",33,0.0002943881850781052
Camino Financial Inc.,33,0.0002943881850781052
"AAS Debt Recovery, Inc.",33,0.0002943881850781052
"Danco Financial Services, LLC",33,0.0002943881850781052
Credible Labs Inc.,33,0.0002943881850781052
"INDEPENDENT BANK GROUP, INC.",33,0.0002943881850781052
"Rock Creek Capital, LLC",33,0.0002943881850781052
"Altisource Portfolio Solutions, S.à r.l.",33,0.0002943881850781052
Lake City Credit,33,0.0002943881850781052
"Keith D. Weiner & Associates Co., L.P.A.",33,0.0002943881850781052
"TRUHOME SOLUTIONS, LLC",33,0.0002943881850781052
"Lugano Capital, Inc. d/b/a Start Auto Finance",33,0.0002943881850781052
"Advanced Recovery Systems, Inc.",33,0.0002943881850781052
"United We Collect, Inc.",33,0.0002943881850781052
"NOVA Financial Holding Company, LLC",33,0.0002943881850781052
"Capital Credit and Collection Service, Inc.",33,0.0002943881850781052
Apple Financing LLC,32,0.0002854673309848293
DAIMLER TRUCK FINANCIAL SERVICES USA LLC,32,0.0002854673309848293
"Credit Bureau Collection Services, Inc.",32,0.0002854673309848293
"Gold Star Finance, Inc.",32,0.0002854673309848293
"RAB, INC.",32,0.0002854673309848293
"Account Recovery Specialists, Inc.",32,0.0002854673309848293
"Overton, Russell, Doerr and Donovan, LLP",32,0.0002854673309848293
American Finance LLC,32,0.0002854673309848293
"Walwick, Inc",32,0.0002854673309848293
Model Finance Company,32,0.0002854673309848293
Ceannate,32,0.0002854673309848293
"Sessoms & Rogers, P.A.",32,0.0002854673309848293
"Inflection.com, Inc.",32,0.0002854673309848293
Texan Credit Corporation,32,0.0002854673309848293
Cactus Jacks Auto Sales,32,0.0002854673309848293
CSO Financial,32,0.0002854673309848293
"Sherloq Group, Inc",31,0.0002765464768915534
McKenzie Management LLC,31,0.0002765464768915534
SHABANA MOTORS,31,0.0002765464768915534
Brown’s New Credit Bureau Inc.,31,0.0002765464768915534
eCon Credit LP,31,0.0002765464768915534
"Recovco Mortgage Management, LLC",31,0.0002765464768915534
"Neighborhood Capital Funding, Inc.",31,0.0002765464768915534
OCEANSIDE MORTGAGE COMPANY,31,0.0002765464768915534
"Midwest Service Bureau, Inc.",31,0.0002765464768915534
"Revenue Cycle Associates, Inc.",31,0.0002765464768915534
Collectibles Management Resources,31,0.0002765464768915534
Union Credit Corporation,31,0.0002765464768915534
"Schrier, Tolin and Wagman, LLC",31,0.0002765464768915534
Integrated Asset Recovery LLC,31,0.0002765464768915534
Northwood Asset Management Group,31,0.0002765464768915534
TClub Inc,31,0.0002765464768915534
Five Lakes Law Group PLLC,31,0.0002765464768915534
Quality Loan Service Corporation,31,0.0002765464768915534
WEICHERT FINANCIAL SERVICES,31,0.0002765464768915534
Lazega & Johanson LLC,31,0.0002765464768915534
Quest Legal Group,31,0.0002765464768915534
"Lamont, Hanley & Associates, Inc.",31,0.0002765464768915534
Rhode Island Housing and Mortgage Finance Corporation,31,0.0002765464768915534
"Credit Management Services, Inc.",31,0.0002765464768915534
ALLIED MORTGAGE GROUP,31,0.0002765464768915534
"HABITAT FOR HUMANITY INTERNATIONAL, INC.",31,0.0002765464768915534
Credit Bureau of Carbon County,31,0.0002765464768915534
"Barrett Financial Group, L.L.C.",31,0.0002765464768915534
"Dynamic Collectors, Incorporated",31,0.0002765464768915534
"ACI Worldwide, Corp.",31,0.0002765464768915534
Paycheck Solutions llc,31,0.0002765464768915534
"Automatic Data Processing, Inc.",31,0.0002765464768915534
Overland Bond & Investment Corporation,30,0.0002676256227982775
"Clarity Debt Resolution, Inc",30,0.0002676256227982775
"UNIVERSAL COLLECTION SYSTEMS, INC",30,0.0002676256227982775
"MacDowell & Associates, Ltd.",30,0.0002676256227982775
"Tebo Financial Services, Inc.",30,0.0002676256227982775
"Greeting Team, LLC DBA Customer Care Global",30,0.0002676256227982775
"Local Management, LLC",30,0.0002676256227982775
"FIRST COMMUNITY MORTGAGE, INC.",30,0.0002676256227982775
BHFC Financial Services INC,30,0.0002676256227982775
ALAMEDA MORTGAGE CORPORATION,30,0.0002676256227982775
"Apothaker & Associates, PC",30,0.0002676256227982775
"Collection Resources, Inc.",30,0.0002676256227982775
"BREMER BANK, NATIONAL ASSOCIATION",30,0.0002676256227982775
"Integrity Funding Ohio, LLC",30,0.0002676256227982775
Fair Capital,30,0.0002676256227982775
Dunlap Gardiner LLP,30,0.0002676256227982775
HGREG.com,30,0.0002676256227982775
"Imprint Payments, Inc.",30,0.0002676256227982775
"Ingenuity RM, LLC",30,0.0002676256227982775
"MPOWER Financing, Public Benefit Corporation",30,0.0002676256227982775
"Syncapay, Inc",30,0.0002676256227982775
"FIRST FINANCIAL BANKSHARES, INC.",30,0.0002676256227982775
"Smith, Cohen & Rosenberg LLC",30,0.0002676256227982775
"Recovery Partners, LLC",30,0.0002676256227982775
"Lotane & Associates, P.A.",30,0.0002676256227982775
"Lima One Capital, LLC",30,0.0002676256227982775
Rocky Mountain Capital Management,30,0.0002676256227982775
"Cash Link USA, LLC",30,0.0002676256227982775
Audit & Adjustment Co. Inc.,30,0.0002676256227982775
Airtm Inc.,30,0.0002676256227982775
"Moore Legal Group, LLC",29,0.0002587047687050015
PACIFIC WESTERN BANK,29,0.0002587047687050015
"NATIONAL ASSET MORTGAGE, LLC",29,0.0002587047687050015
"United Funding Logistics, LLC",29,0.0002587047687050015
"Troy Capital, LLC",29,0.0002587047687050015
"Arnold Scott Harris, P.C.",29,0.0002587047687050015
"LCO Financial Services, LLC",29,0.0002587047687050015
"NerdWallet, Inc.",29,0.0002587047687050015
Michael Wayne Investment,29,0.0002587047687050015
"Amcap Investments, LLC",29,0.0002587047687050015
"Axiom Acquisition Ventures, LLC",29,0.0002587047687050015
"The Law Firm of Derek Williams, LLC d/b/a Infinite Law Group",29,0.0002587047687050015
"Coinme Holdings, Inc.",29,0.0002587047687050015
"Imperial Recovery Consultants, LLC",29,0.0002587047687050015
"KAHRS LAW OFFICES, PA",29,0.0002587047687050015
"Thomas George Associates, Ltd.",29,0.0002587047687050015
"De Lage Landen Finance, LLC",29,0.0002587047687050015
"Stearns Ventures, LLC",29,0.0002587047687050015
"Professional Choice Recovery, Inc.",29,0.0002587047687050015
"Loan Science, LLC",29,0.0002587047687050015
Leaders Financial Company,29,0.0002587047687050015
Lela Mae Portfolio Management Group,29,0.0002587047687050015
"Savvy Money, Inc.",29,0.0002587047687050015
Collection Bureau of Walla Walla,29,0.0002587047687050015
Revolution Financial Inc.,28,0.0002497839146117256
Green Square Company LLC.,28,0.0002497839146117256
INDEPENDENCE HOME LOANS LLC,28,0.0002497839146117256
Unity Asset Management,28,0.0002497839146117256
"Michael Harrison, Attorney at Law",28,0.0002497839146117256
BUCKEYE FINANCIAL SERVICES OF ALLIANCE INC.,28,0.0002497839146117256
"Certified Services, Inc.",28,0.0002497839146117256
Total Auto Finance,28,0.0002497839146117256
90 Day Credit Experts,28,0.0002497839146117256
"Vanguard Financial Services, Inc.",28,0.0002497839146117256
CHRISTUS HEALTH,28,0.0002497839146117256
GSF MORTGAGE CORP,28,0.0002497839146117256
Automated Accounts Management Services,28,0.0002497839146117256
"Nationwide Mortgage Bankers, Inc.",28,0.0002497839146117256
Receivables Management Corporation of America,28,0.0002497839146117256
"Finance System of Green Bay, Inc.",28,0.0002497839146117256
SET Financial Corporation,28,0.0002497839146117256
"Municipal Collections Services, Inc.",28,0.0002497839146117256
"LIVE OAK BANCSHARES, INC.",28,0.0002497839146117256
HIGHLANDS RESIDENTIAL MORTGAGE,28,0.0002497839146117256
"International Recovery Associates, Inc.",28,0.0002497839146117256
TOTAL MORTGAGE SERVICES LLC,28,0.0002497839146117256
ACCESS GROUP INC.,28,0.0002497839146117256
CONST LLC,28,0.0002497839146117256
"RevMD Partners, LLC.",28,0.0002497839146117256
"Vital Solutions, Inc.",27,0.00024086306051844972
"Kehoe Financial Group, LLC",27,0.00024086306051844972
Midwestern Health Management INC,27,0.00024086306051844972
"Giact Systems, LLC",27,0.00024086306051844972
Business Financing Corporation,27,0.00024086306051844972
COLLECTIONS UNLIMITED OF TEXAS INC,27,0.00024086306051844972
"Brennan & Clark, Ltd., LLC",27,0.00024086306051844972
STATE STREET BANK AND TRUST COMPANY,27,0.00024086306051844972
Lien Receivables LLC,27,0.00024086306051844972
Red River Credit Corporation,27,0.00024086306051844972
PLAID INC.,27,0.00024086306051844972
River Heights Capital LLC,27,0.00024086306051844972
Rosenberg & Associates Recovery Services,27,0.00024086306051844972
"National Debt Holdings, LLC",27,0.00024086306051844972
"Medical Recovery Services, LLC",27,0.00024086306051844972
Lincoln Financial Services,27,0.00024086306051844972
"Titan Receivables, Inc.",27,0.00024086306051844972
"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (USA), NATIONAL ASSOCIATION",27,0.00024086306051844972
"HarrisLoftus, PLLC",27,0.00024086306051844972
"National Credit Services, Inc.",27,0.00024086306051844972
Education Principle Foundation,27,0.00024086306051844972
"Flatonia Investments, LLC",27,0.00024086306051844972
"GFS, Inc.",27,0.00024086306051844972
WATERSTONE MORTGAGE CORPORATION,27,0.00024086306051844972
WINNPOINTE CORPORATION,27,0.00024086306051844972
"Approve Holdings, Inc",27,0.00024086306051844972
"MJ Altman Companies, Inc.",27,0.00024086306051844972
"Mid-America Accounts Control Bureau, Inc.",27,0.00024086306051844972
"Tennessee Credit Management, Inc",27,0.00024086306051844972
"FinFit Holding Co, LLC",27,0.00024086306051844972
"Child Support Recovery Services, Inc.",27,0.00024086306051844972
"Presto Loan Center, LLC",27,0.00024086306051844972
"CDI Affiliated Services, Inc.",27,0.00024086306051844972
"Results Unlimited, Inc.",27,0.00024086306051844972
Credit Adjustments Inc,27,0.00024086306051844972
"Gitsit Solutions, LLC.",27,0.00024086306051844972
Bay Equity LLC,26,0.00023194220642517378
"Coast 2 Coast Financial Group, LLC",26,0.00023194220642517378
"Parkway Financial Group, LLC",26,0.00023194220642517378
Fidem Baltimore Holdings LLC,26,0.00023194220642517378
Olympus1 LLC,26,0.00023194220642517378
"AutoMoney, Inc.",26,0.00023194220642517378
"National Finance Company, Inc.",26,0.00023194220642517378
"MILLENNIUM FINANCIAL GROUP, L.L.C.",26,0.00023194220642517378
Chainlink Services LLC,26,0.00023194220642517378
"Financial Freedom Group, LLC",26,0.00023194220642517378
"Professional Credit Analysts of MN, Inc.",26,0.00023194220642517378
Ralis Services Corporation,26,0.00023194220642517378
"Hiday & Ricke, P.A.",26,0.00023194220642517378
SFMC L.P.,26,0.00023194220642517378
"Superior Holdings, LLC",26,0.00023194220642517378
CADENCE BANCORPORATION,26,0.00023194220642517378
"Higher Education Servicing Corporation, Inc.",26,0.00023194220642517378
Law Office of Harris & Zide,26,0.00023194220642517378
United Consumers Inc,26,0.00023194220642517378
"Michigan Mutual, Inc.",26,0.00023194220642517378
"Servion, Inc.",26,0.00023194220642517378
"Credit Resolutions, LLC",26,0.00023194220642517378
RateGenius Loan Services Inc,26,0.00023194220642517378
"Burke Moore Law Group, LLP",26,0.00023194220642517378
"Pro Com Services of Illinois, Inc.",26,0.00023194220642517378
"The Sayer Law Group, P.C.",26,0.00023194220642517378
Finmax Smart Capital LLC,26,0.00023194220642517378
"Protas, Spivok & Collins. LLC",26,0.00023194220642517378
Franklin Financial  Corporation,25,0.00022302135233189787
"GREAT WESTERN BANCORP, INC.",25,0.00022302135233189787
RMA Credit Association,25,0.00022302135233189787
"Celebrity Financial, Inc.",25,0.00022302135233189787
"Central Mortgage Funding, LLC",25,0.00022302135233189787
"Mitsubishi Motors North America, Inc.",25,0.00022302135233189787
"HomeTown Lenders, LLC",25,0.00022302135233189787
West Realm Shires Services Inc.,25,0.00022302135233189787
COLLECTION BUREAU INCORPORATED,25,0.00022302135233189787
COINFLIP LLC,25,0.00022302135233189787
"SettlementOne Valuation, LLC",25,0.00022302135233189787
RevNow LLC,25,0.00022302135233189787
"Greenlight Financial Technology, Inc",25,0.00022302135233189787
TOLL BROTHERS INC,25,0.00022302135233189787
Evergreen Moneysource Mortgage Company,25,0.00022302135233189787
Windham Equity Company,25,0.00022302135233189787
CVB FINANCIAL CORP.,25,0.00022302135233189787
ALCAR INC.,25,0.00022302135233189787
"RSVP Lending, LLC dba RSVP Loans",25,0.00022302135233189787
"Williams, Alexander & Associates, Inc",25,0.00022302135233189787
California Accounts Service,25,0.00022302135233189787
